DLUOutputFile.csv,,Core 1,,,,,,,,,Core 2,,,,,,,,
,Timestamp,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TRE block,TRE abscissa,TRE direction,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TRE block,TRE abscissa,TRE direction
,2022-06-22 11:21:01.0,,,,,,,,,,8.895,10.230,True,710,28.613,NA,711,59.281,NA
,2022-06-22 11:21:01.2,,,,,,,,,,8.895,10.230,True,710,28.069,NA,711,59.810,NA
,2022-06-22 11:21:01.4,,,,,,,,,,8.895,10.230,True,710,27.525,NA,711,60.338,NA
,2022-06-22 11:21:01.6,,,,,,,,,,8.895,10.230,True,710,26.981,NA,711,60.866,NA
,2022-06-22 11:21:01.8,,,,,,,,,,9.281,10.617,True,710,26.416,NA,711,61.416,NA
,2022-06-22 11:21:02.0,,,,,,,,,,8.895,10.230,True,710,25.872,NA,711,61.944,NA
,2022-06-22 11:21:02.2,,,,,,,,,,8.895,10.230,True,710,25.328,NA,711,62.473,NA
,2022-06-22 11:21:02.4,,,,,,,,,,9.281,10.617,True,710,24.762,NA,711,63.021,NA
,2022-06-22 11:21:02.6,,,,,,,,,,8.895,10.230,True,710,24.218,NA,711,63.550,NA
,2022-06-22 11:21:02.8,,,,,,,,,,9.281,10.617,True,710,23.652,NA,711,64.100,NA
,2022-06-22 11:21:03.0,,,,,,,,,,8.895,10.230,True,710,23.108,NA,711,64.628,NA
,2022-06-22 11:21:03.2,,,,,,,,,,9.281,10.617,True,710,22.543,NA,711,65.177,NA
,2022-06-22 11:21:03.4,,,,,,,,,,9.281,10.617,True,710,22.176,NA,710,0.240,NA
,2022-06-22 11:21:03.6,,,,,,,,,,9.281,10.617,True,710,21.610,NA,710,0.789,NA
,2022-06-22 11:21:03.8,,,,,,,,,,9.281,10.617,True,710,21.045,NA,710,1.339,NA
,2022-06-22 11:21:04.0,,,,,,,,,,9.281,10.617,True,710,20.479,NA,710,1.888,NA
,2022-06-22 11:21:04.2,,,,,,,,,,9.281,10.617,True,710,19.913,NA,710,2.438,NA
,2022-06-22 11:21:04.4,,,,,,,,,,9.281,10.617,True,710,19.348,NA,710,2.986,NA
,2022-06-22 11:21:04.6,,,,,,,,,,9.281,10.617,True,710,18.781,NA,710,3.536,NA
,2022-06-22 11:21:04.8,,,,,,,,,,9.650,11.004,True,710,18.194,NA,710,4.106,NA
,2022-06-22 11:21:05.0,,,,,,,,,,9.281,10.617,True,710,17.629,NA,710,4.656,NA
,2022-06-22 11:21:05.2,,,,,,,,,,9.650,11.004,True,710,17.041,NA,710,5.227,NA
,2022-06-22 11:21:05.4,,,,,,,,,,9.281,10.617,True,710,16.476,NA,710,5.775,NA
,2022-06-22 11:21:05.6,,,,,,,,,,9.650,11.004,True,710,15.888,NA,710,6.347,NA
,2022-06-22 11:21:05.8,,,,,,,,,,9.281,10.617,True,710,15.322,NA,710,6.896,NA
,2022-06-22 11:21:06.0,,,,,,,,,,9.281,10.617,True,710,14.756,NA,710,7.445,NA
,2022-06-22 11:21:06.2,,,,,,,,,,8.895,10.230,True,710,14.212,NA,710,7.974,NA
,2022-06-22 11:21:06.4,,,,,,,,,,8.895,10.230,True,710,13.668,NA,710,8.502,NA
,2022-06-22 11:21:06.6,,,,,,,,,,8.525,9.826,True,710,13.146,NA,710,9.009,NA
,2022-06-22 11:21:06.8,,,,,,,,,,8.895,10.230,True,710,12.737,NA,710,9.689,NA
,2022-06-22 11:21:07.0,,,,,,,,,,8.139,9.439,True,710,12.237,NA,710,10.176,NA
,2022-06-22 11:21:07.2,,,,,,,,,,8.139,9.439,True,710,11.737,NA,710,10.661,NA
,2022-06-22 11:21:07.4,,,,,,,,,,8.139,9.439,True,710,11.236,NA,710,11.147,NA
,2022-06-22 11:21:07.6,,,,,,,,,,7.752,9.053,True,710,10.758,NA,710,11.612,NA
,2022-06-22 11:21:07.8,,,,,,,,,,7.752,9.053,True,710,10.279,NA,710,12.077,NA
,2022-06-22 11:21:08.0,,,,,,,,,,7.383,8.666,True,710,9.822,NA,710,12.521,NA
,2022-06-22 11:21:08.2,,,,,,,,,,7.383,8.666,True,710,9.365,NA,710,12.965,NA
,2022-06-22 11:21:08.4,,,,,,,,,,6.996,8.262,True,710,8.930,NA,710,13.387,NA
,2022-06-22 11:21:08.6,,,,,,,,,,6.996,8.262,True,710,8.495,NA,710,13.810,NA
,2022-06-22 11:21:08.8,,,,,,,,,,6.609,7.875,True,710,8.081,NA,710,14.211,NA
,2022-06-22 11:21:09.0,,,,,,,,,,6.609,7.875,True,710,7.668,NA,710,14.612,NA
,2022-06-22 11:21:09.2,,,,,,,,,,6.609,7.875,True,710,7.255,NA,710,15.015,NA
,2022-06-22 11:21:09.4,,,,,,,,,,5.854,7.875,True,710,6.841,NA,710,15.373,NA
,2022-06-22 11:21:09.6,,,,,,,,,,6.240,7.488,True,710,6.449,NA,710,15.754,NA
,2022-06-22 11:21:09.8,,,,,,,,,,5.854,7.084,True,710,6.079,NA,710,16.113,NA
,2022-06-22 11:21:10.0,,,,,,,,,,6.240,7.488,True,710,5.688,NA,710,16.493,NA
,2022-06-22 11:21:10.2,,,,,,,,,,5.854,7.084,True,710,5.318,NA,710,16.853,NA
,2022-06-22 11:21:10.4,,,,,,,,,,6.240,7.488,True,710,4.926,NA,710,17.232,NA
,2022-06-22 11:21:10.6,,,,,,,,,,5.854,7.084,True,710,4.557,NA,710,17.592,NA
,2022-06-22 11:21:10.8,,,,,,,,,,6.240,7.488,True,710,4.165,NA,710,17.973,NA
,2022-06-22 11:21:11.0,,,,,,,,,,6.240,7.488,True,710,3.773,NA,710,18.353,NA
,2022-06-22 11:21:11.2,,,,,,,,,,6.240,7.488,True,710,3.382,NA,710,18.733,NA
,2022-06-22 11:21:11.4,,,,,,,,,,5.854,7.084,True,710,3.012,NA,710,19.092,NA
,2022-06-22 11:21:11.6,,,,,,,,,,6.240,7.488,True,710,2.620,NA,710,19.473,NA
,2022-06-22 11:21:11.8,,,,,,,,,,6.240,7.488,True,710,2.229,NA,710,19.853,NA
,2022-06-22 11:21:12.0,,,,,,,,,,6.609,7.875,True,710,1.814,NA,710,20.254,NA
,2022-06-22 11:21:12.2,,,,,,,,,,6.240,7.488,True,710,1.423,NA,710,20.635,NA
,2022-06-22 11:21:12.4,,,,,,,,,,6.240,7.488,True,710,1.031,NA,710,21.015,NA
,2022-06-22 11:21:12.6,,,,,,,,,,6.240,7.488,True,710,0.640,NA,710,21.396,NA
,2022-06-22 11:21:12.8,,,,,,,,,,6.609,7.875,True,710,0.227,NA,710,21.797,NA
,2022-06-22 11:21:13.0,,,,,,,,,,6.240,7.488,True,709,18.774,NA,710,22.177,NA
,2022-06-22 11:21:13.2,,,,,,,,,,6.609,7.875,True,709,18.361,NA,710,22.578,NA
,2022-06-22 11:21:13.4,,,,,,,,,,6.240,7.488,True,709,17.970,NA,710,22.959,NA
,2022-06-22 11:21:13.6,,,,,,,,,,6.609,7.875,True,709,17.556,NA,710,23.360,NA
,2022-06-22 11:21:13.8,,,,,,,,,,6.609,7.875,True,709,17.366,NA,710,23.993,NA
,2022-06-22 11:21:14.0,,,,,,,,,,6.240,7.488,True,709,16.975,NA,710,24.373,NA
,2022-06-22 11:21:14.2,,,,,,,,,,6.609,7.875,True,709,16.562,NA,710,24.774,NA
,2022-06-22 11:21:14.4,,,,,,,,,,6.609,7.875,True,709,16.148,NA,710,25.177,NA
,2022-06-22 11:21:14.6,,,,,,,,,,6.609,7.875,True,709,15.734,NA,710,25.578,NA
,2022-06-22 11:21:14.8,,,,,,,,,,6.609,7.875,True,709,15.321,NA,710,25.979,NA
,2022-06-22 11:21:15.0,,,,,,,,,,6.996,8.262,True,709,14.886,NA,710,26.401,NA
,2022-06-22 11:21:15.2,,,,,,,,,,6.609,7.875,True,709,14.473,NA,710,26.804,NA
,2022-06-22 11:21:15.4,,,,,,,,,,6.609,7.875,True,709,14.060,NA,710,27.205,NA
,2022-06-22 11:21:15.6,,,,,,,,,,6.609,7.875,True,709,13.646,NA,710,27.606,NA
,2022-06-22 11:21:15.8,,,,,,,,,,6.996,8.262,True,709,13.211,NA,710,28.029,NA
,2022-06-22 11:21:16.0,,,,,,,,,,6.609,7.875,True,709,12.797,NA,710,28.431,NA
,2022-06-22 11:21:16.2,,,,,,,,,,6.996,8.262,True,709,12.362,NA,710,28.853,NA
,2022-06-22 11:21:16.4,,,,,,,,,,6.609,7.875,True,709,11.948,NA,710,29.254,NA
,2022-06-22 11:21:16.6,,,,,,,,,,6.996,8.262,True,709,11.514,NA,710,29.677,NA
,2022-06-22 11:21:16.8,,,,,,,,,,6.996,8.262,True,709,11.078,NA,710,30.100,NA
,2022-06-22 11:21:17.0,,,,,,,,,,6.609,7.875,True,709,10.665,NA,710,30.501,NA
,2022-06-22 11:21:17.2,,,,,,,,,,6.996,8.262,True,709,10.229,NA,710,30.924,NA
,2022-06-22 11:21:17.4,,,,,,,,,,6.996,8.262,True,709,9.795,NA,710,31.346,NA
,2022-06-22 11:21:17.6,,,,,,,,,,6.996,8.262,True,709,9.359,NA,710,31.769,NA
,2022-06-22 11:21:17.8,,,,,,,,,,6.996,8.262,True,709,8.924,NA,710,32.191,NA
,2022-06-22 11:21:18.0,,,,,,,,,,6.996,8.262,True,709,8.489,NA,710,32.614,NA
,2022-06-22 11:21:18.2,,,,,,,,,,6.609,7.875,True,709,8.075,NA,710,33.016,NA
,2022-06-22 11:21:18.4,,,,,,,,,,7.383,8.666,True,709,7.618,NA,710,33.459,NA
,2022-06-22 11:21:18.6,,,,,,,,,,6.996,8.262,True,709,7.184,NA,710,33.882,NA
,2022-06-22 11:21:18.8,,,,,,,,,,6.996,8.262,True,709,6.748,NA,710,34.305,NA
,2022-06-22 11:21:19.0,,,,,,,,,,6.996,8.262,True,709,6.313,NA,710,34.727,NA
,2022-06-22 11:21:19.2,,,,,,,,,,6.996,8.262,True,709,5.878,NA,710,35.149,NA
,2022-06-22 11:21:19.4,,,,,,,,,,6.996,8.262,True,709,5.442,NA,710,35.572,NA
,2022-06-22 11:21:19.6,,,,,,,,,,7.383,8.666,True,709,4.985,NA,710,36.016,NA
,2022-06-22 11:21:19.8,,,,,,,,,,6.996,8.262,True,709,4.551,NA,710,36.438,NA
,2022-06-22 11:21:20.0,,,,,,,,,,6.996,8.262,True,709,4.115,NA,710,36.861,NA
,2022-06-22 11:21:20.2,,,,,,,,,,7.383,8.666,True,709,3.658,NA,710,37.305,NA
,2022-06-22 11:21:20.4,,,,,,,,,,6.996,8.262,True,709,3.224,NA,710,37.728,NA
,2022-06-22 11:21:20.6,,,,,,,,,,7.383,8.666,True,709,2.949,NA,710,38.407,NA
,2022-06-22 11:21:20.8,,,,,,,,,,6.996,8.262,True,709,2.515,NA,710,38.830,NA
,2022-06-22 11:21:21.0,,,,,,,,,,7.383,8.666,True,709,2.058,NA,710,39.273,NA
,2022-06-22 11:21:21.2,,,,,,,,,,7.752,9.053,True,709,1.579,NA,710,39.738,NA
,2022-06-22 11:21:21.4,,,,,,,,,,7.752,9.053,True,709,1.100,NA,710,40.203,NA
,2022-06-22 11:21:21.6,,,,,,,,,,8.139,9.439,True,709,0.600,NA,710,40.689,NA
,2022-06-22 11:21:21.8,,,,,,,,,,8.139,9.439,True,709,0.100,NA,710,41.176,NA
,2022-06-22 11:21:22.0,,,,,,,,,,8.139,9.439,True,892,66.009,NA,710,41.661,NA
,2022-06-22 11:21:22.2,,,,,,,,,,8.525,9.826,True,892,65.486,NA,710,42.169,NA
,2022-06-22 11:21:22.4,,,,,,,,,,8.139,9.439,True,892,64.986,NA,710,42.654,NA
,2022-06-22 11:21:22.6,,,,,,,,,,8.525,9.826,True,892,64.464,NA,710,43.162,NA
,2022-06-22 11:21:22.8,,,,,,,,,,8.139,9.439,True,892,63.963,NA,710,43.647,NA
,2022-06-22 11:21:23.0,,,,,,,,,,8.525,9.826,True,892,63.441,NA,710,44.155,NA
,2022-06-22 11:21:23.2,,,,,,,,,,8.525,9.826,True,892,62.919,NA,710,44.662,NA
,2022-06-22 11:21:23.4,,,,,,,,,,8.525,9.826,True,892,62.396,NA,710,45.169,NA
,2022-06-22 11:21:23.6,,,,,,,,,,8.139,9.439,True,892,61.896,NA,710,45.655,NA
,2022-06-22 11:21:23.8,,,,,,,,,,8.525,9.826,True,892,61.374,NA,710,46.162,NA
,2022-06-22 11:21:24.0,,,,,,,,,,8.525,9.826,True,892,60.852,NA,710,46.669,NA
,2022-06-22 11:21:24.2,,,,,,,,,,8.525,9.826,True,892,60.330,NA,710,47.177,NA
,2022-06-22 11:21:24.4,,,,,,,,,,8.525,9.826,True,892,59.808,NA,710,47.684,NA
,2022-06-22 11:21:24.6,,,,,,,,,,8.525,9.826,True,892,59.285,NA,710,48.190,NA
,2022-06-22 11:21:24.8,,,,,,,,,,8.525,9.826,True,892,58.763,NA,710,48.697,NA
,2022-06-22 11:21:25.0,,,,,,,,,,8.525,9.826,True,892,58.241,NA,710,49.205,NA
,2022-06-22 11:21:25.2,,,,,,,,,,8.895,10.230,True,892,57.696,NA,710,49.733,NA
,2022-06-22 11:21:25.4,,,,,,,,,,8.895,10.230,True,892,57.152,NA,710,50.262,NA
,2022-06-22 11:21:25.6,,,,,,,,,,9.281,10.617,True,892,56.587,NA,710,50.811,NA
,2022-06-22 11:21:25.8,,,,,,,,,,9.281,10.617,True,892,56.021,NA,710,51.360,NA
,2022-06-22 11:21:26.0,,,,,,,,,,8.895,10.230,True,892,55.478,NA,710,51.889,NA
,2022-06-22 11:21:26.2,,,,,,,,,,9.281,10.617,True,892,54.911,NA,710,52.438,NA
,2022-06-22 11:21:26.4,,,,,,,,,,9.281,10.617,True,892,54.346,NA,710,52.987,NA
,2022-06-22 11:21:26.6,,,,,,,,,,9.281,10.617,True,892,53.780,NA,710,53.536,NA
,2022-06-22 11:21:26.8,,,,,,,,,,8.895,10.230,True,892,53.236,NA,710,54.064,NA
,2022-06-22 11:21:27.0,,,,,,,,,,9.281,10.617,True,892,52.671,NA,710,54.614,NA
,2022-06-22 11:21:27.2,,,,,,,,,,9.281,10.617,True,892,52.104,NA,710,55.163,NA
,2022-06-22 11:21:27.4,,,,,,,,,,9.281,10.617,True,892,51.539,NA,710,55.713,NA
,2022-06-22 11:21:27.6,,,,,,,,,,9.281,10.617,True,892,50.974,NA,710,56.262,NA
,2022-06-22 11:21:27.8,,,,,,,,,,9.281,10.617,True,892,50.407,NA,710,56.812,NA
,2022-06-22 11:21:28.0,,,,,,,,,,9.281,10.617,True,892,49.842,NA,710,57.361,NA
,2022-06-22 11:21:28.2,,,,,,,,,,9.281,10.617,True,892,49.276,NA,710,57.910,NA
,2022-06-22 11:21:28.4,,,,,,,,,,9.281,10.617,True,892,48.710,NA,710,58.460,NA
,2022-06-22 11:21:28.6,,,,,,,,,,8.895,10.230,True,892,48.166,NA,710,58.988,NA
,2022-06-22 11:21:28.8,,,,,,,,,,9.281,10.617,True,892,47.601,NA,710,59.537,NA
,2022-06-22 11:21:29.0,,,,,,,,,,9.281,10.617,True,892,47.035,NA,710,60.087,NA
,2022-06-22 11:21:29.2,,,,,,,,,,9.281,10.617,True,892,46.469,NA,710,60.636,NA
,2022-06-22 11:21:29.4,,,,,,,,,,9.281,10.617,True,892,45.903,NA,710,61.186,NA
,2022-06-22 11:21:29.6,,,,,,,,,,9.281,10.617,True,892,45.338,NA,710,61.734,NA
,2022-06-22 11:21:29.8,,,,,,,,,,9.281,10.617,True,892,44.771,NA,710,62.284,NA
,2022-06-22 11:21:30.0,,,,,,,,,,9.281,10.617,True,892,44.206,NA,710,62.833,NA
,2022-06-22 11:21:30.2,,,,,,,,,,9.281,10.617,True,892,43.641,NA,710,63.383,NA
,2022-06-22 11:21:30.4,,,,,,,,,,8.895,10.230,True,892,43.097,NA,710,63.911,NA
,2022-06-22 11:21:30.6,,,,,,,,,,9.281,10.617,True,892,42.530,NA,710,64.460,NA
,2022-06-22 11:21:30.8,,,,,,,,,,9.281,10.617,True,892,41.965,NA,710,65.010,NA
,2022-06-22 11:21:31.0,,,,,,,,,,9.281,10.617,True,892,41.399,NA,710,65.560,NA
,2022-06-22 11:21:31.2,,,,,,,,,,9.281,10.617,True,892,40.834,NA,710,66.108,NA
,2022-06-22 11:21:31.4,,,,,,,,,,8.895,10.230,True,892,40.289,NA,710,66.637,NA
,2022-06-22 11:21:31.6,,,,,,,,,,9.281,10.617,True,892,39.724,NA,710,67.187,NA
,2022-06-22 11:21:31.8,,,,,,,,,,9.281,10.617,True,892,39.158,NA,710,67.735,NA
,2022-06-22 11:21:32.0,,,,,,,,,,9.281,10.617,True,892,38.593,NA,710,68.285,NA
,2022-06-22 11:21:32.2,,,,,,,,,,8.895,10.230,True,892,38.049,NA,710,68.813,NA
,2022-06-22 11:21:32.4,,,,,,,,,,9.281,10.617,True,892,37.482,NA,710,69.362,NA
,2022-06-22 11:21:32.6,,,,,,,,,,8.895,10.230,True,892,36.938,NA,710,69.891,NA
,2022-06-22 11:21:32.8,,,,,,,,,,9.281,10.617,True,892,36.373,NA,710,70.440,NA
,2022-06-22 11:21:33.0,,,,,,,,,,8.895,10.230,True,892,36.195,NA,710,71.566,NA
,2022-06-22 11:21:33.2,,,,,,,,,,9.281,10.617,True,892,35.630,NA,710,72.116,NA
,2022-06-22 11:21:33.4,,,,,,,,,,8.895,10.230,True,892,35.086,NA,710,72.645,NA
,2022-06-22 11:21:33.6,,,,,,,,,,9.281,10.617,True,892,34.521,NA,710,73.193,NA
,2022-06-22 11:21:33.8,,,,,,,,,,9.650,11.004,True,892,33.933,NA,710,73.764,NA
,2022-06-22 11:21:34.0,,,,,,,,,,9.650,11.004,True,892,33.345,NA,710,74.335,NA
,2022-06-22 11:21:34.2,,,,,,,,,,9.650,11.004,True,892,32.758,NA,710,74.905,NA
,2022-06-22 11:21:34.4,,,,,,,,,,9.650,11.004,True,892,32.170,NA,710,75.476,NA
,2022-06-22 11:21:34.6,,,,,,,,,,10.037,11.408,True,892,31.561,NA,710,76.067,NA
,2022-06-22 11:21:34.8,,,,,,,,,,10.424,11.795,True,892,30.930,NA,710,76.680,NA
,2022-06-22 11:21:35.0,,,,,,,,,,10.037,11.408,True,892,30.320,NA,710,77.271,NA
,2022-06-22 11:21:35.2,,,,,,,,,,10.793,12.182,True,892,29.668,NA,710,77.905,NA
,2022-06-22 11:21:35.4,,,,,,,,,,10.424,11.795,True,892,29.037,NA,710,78.519,NA
,2022-06-22 11:21:35.6,,,,,,,,,,11.180,12.568,True,892,28.362,NA,710,79.173,NA
,2022-06-22 11:21:35.8,,,,,,,,,,10.793,12.182,True,892,27.710,NA,710,79.808,NA
,2022-06-22 11:21:36.0,,,,,,,,,,11.180,12.568,True,892,27.035,NA,710,80.462,NA
,2022-06-22 11:21:36.2,,,,,,,,,,10.793,12.182,True,892,26.382,NA,710,81.096,NA
,2022-06-22 11:21:36.4,,,,,,,,,,10.793,12.182,True,892,25.729,NA,710,81.729,NA
,2022-06-22 11:21:36.6,,,,,,,,,,10.793,12.182,True,892,25.077,NA,710,82.364,NA
,2022-06-22 11:21:36.8,,,,,,,,,,11.180,12.568,True,892,24.402,NA,710,83.019,NA
,2022-06-22 11:21:37.0,,,,,,,,,,10.793,12.182,True,892,23.749,NA,710,83.652,NA
,2022-06-22 11:21:37.2,,,,,,,,,,10.793,12.182,True,892,23.097,NA,710,84.287,NA
,2022-06-22 11:21:37.4,,,,,,,,,,10.793,12.182,True,892,22.443,NA,710,84.921,NA
,2022-06-22 11:21:37.6,,,,,,,,,,11.180,12.568,True,892,21.770,NA,710,85.575,NA
,2022-06-22 11:21:37.8,,,,,,,,,,10.793,12.182,True,892,21.116,NA,710,86.209,NA
,2022-06-22 11:21:38.0,,,,,,,,,,10.793,12.182,True,892,20.464,NA,710,86.844,NA
,2022-06-22 11:21:38.2,,,,,,,,,,10.793,12.182,True,892,19.811,NA,710,87.478,NA
,2022-06-22 11:21:38.4,,,,,,,,,,10.424,11.795,True,892,19.180,NA,710,88.090,NA
,2022-06-22 11:21:38.6,,,,,,,,,,10.793,12.182,True,892,18.527,NA,710,88.724,NA
,2022-06-22 11:21:38.8,,,,,,,,,,10.793,12.182,True,892,17.874,NA,710,89.357,NA
,2022-06-22 11:21:39.0,,,,,,,,,,10.424,11.795,True,892,17.243,NA,710,89.971,NA
,2022-06-22 11:21:39.2,,,,,,,,,,10.793,12.182,True,892,16.591,NA,710,90.604,NA
,2022-06-22 11:21:39.4,,,,,,,,,,10.424,11.795,True,892,15.960,NA,710,91.217,NA
,2022-06-22 11:21:39.6,,,,,,,,,,10.793,12.182,True,892,15.307,NA,710,91.851,NA
,2022-06-22 11:21:39.8,,,,,,,,,,10.424,11.795,True,892,14.676,NA,710,92.464,NA
,2022-06-22 11:21:40.0,,,,,,,,,,10.424,11.795,True,892,14.045,NA,710,93.076,NA
,2022-06-22 11:21:40.2,,,,,,,,,,10.793,12.182,True,892,13.392,NA,710,93.711,NA
,2022-06-22 11:21:40.4,,,,,,,,,,10.424,11.795,True,892,12.761,NA,710,94.323,NA
,2022-06-22 11:21:40.6,,,,,,,,,,10.424,11.795,True,892,12.130,NA,710,94.936,NA
,2022-06-22 11:21:40.8,,,,,,,,,,10.424,11.795,True,892,11.499,NA,710,95.549,NA
,2022-06-22 11:21:41.0,,,,,,,,,,10.424,11.795,True,892,10.868,NA,710,96.161,NA
,2022-06-22 11:21:41.2,,,,,,,,,,10.424,11.795,True,892,10.237,NA,710,96.774,NA
,2022-06-22 11:21:41.4,,,,,,,,,,10.424,11.795,True,892,9.606,NA,710,97.387,NA
,2022-06-22 11:21:41.6,,,,,,,,,,10.424,11.795,True,892,8.975,NA,710,98.000,NA
,2022-06-22 11:21:41.8,,,,,,,,,,10.037,11.408,True,892,8.366,NA,710,98.592,NA
,2022-06-22 11:21:42.0,,,,,,,,,,10.424,11.795,True,892,7.734,NA,710,99.204,NA
,2022-06-22 11:21:42.2,,,,,,,,,,10.424,11.795,True,892,7.104,NA,710,99.817,NA
,2022-06-22 11:21:42.4,,,,,,,,,,10.037,11.408,True,892,6.494,NA,710,100.408,NA
,2022-06-22 11:21:42.6,,,,,,,,,,10.037,11.408,True,892,5.885,NA,710,101.000,NA
,2022-06-22 11:21:42.8,,,,,,,,,,10.424,11.795,True,892,5.254,NA,710,101.613,NA
,2022-06-22 11:21:43.0,,,,,,,,,,10.037,11.408,True,892,4.645,NA,710,102.204,NA
,2022-06-22 11:21:43.2,,,,,,,,,,10.037,11.408,True,892,4.036,NA,710,102.796,NA
,2022-06-22 11:21:43.4,,,,,,,,,,10.424,11.795,True,892,3.404,NA,710,103.409,NA
,2022-06-22 11:21:43.6,,,,,,,,,,10.037,11.408,True,892,2.796,NA,710,104.001,NA
,2022-06-22 11:21:43.8,,,,,,,,,,10.037,11.408,True,892,2.187,NA,710,104.592,NA
,2022-06-22 11:21:44.0,,,,,,,,,,10.037,11.408,True,892,1.577,NA,710,105.184,NA
,2022-06-22 11:21:44.2,,,,,,,,,,9.650,11.004,True,892,0.989,NA,710,105.754,NA
,2022-06-22 11:21:44.4,,,,,,,,,,10.037,11.408,True,892,0.380,NA,710,106.346,NA
,2022-06-22 11:21:44.6,,,,,,,,,,10.037,11.408,True,892,0.118,NA,710,107.648,NA
,2022-06-22 11:21:44.8,,,,,,,,,,10.037,11.408,True,891,65.908,NA,710,108.240,NA
,2022-06-22 11:21:45.0,,,,,,,,,,9.650,11.004,True,891,65.321,NA,710,108.811,NA
,2022-06-22 11:21:45.2,,,,,,,,,,9.650,11.004,True,891,64.733,NA,710,109.381,NA
,2022-06-22 11:21:45.4,,,,,,,,,,10.037,11.408,True,891,64.124,NA,710,109.973,NA
